Z propeno,F in,D/F,RR,QREF    ,QCOND   ,FTOPO   ,FFUNDO  ,YETANO  ,YPROPENO,YPROPANO,YPES,XETANO  ,XPROPENO,XPROPANO,TEMPTOPO,TEMPFUND,DELTAP  
0.409611055,1556.2,0.35,1.98,1546184.2,-1634041.07,26458.8745,49114.6077,0.060454929,0.778170214,0.160691473,0.000683384,5.52E-08,0.126932373,0.051069695,309.103846,358.239985,0.1649307
0.409611055,1556.2,0.35,2.5,1546184.2,-1634041.07,26458.8745,49114.6077,0.060454929,0.778170214,0.160691472,0.000683385,5.52E-08,0.126932372,0.051069695,309.103846,358.239985,0.1649307
0.409611055,1556.2,0.35,3,1546184.2,-1634041.07,26458.8745,49114.6077,0.060454929,0.778170214,0.160691472,0.000683385,5.52E-08,0.126932372,0.051069695,309.103846,358.239985,0.1649307
0.409611055,1556.2,0.35,4,1546184.2,-1634041.07,26458.8745,49114.6077,0.060454929,0.778170214,0.160691472,0.000683385,5.52E-08,0.126932372,0.051069695,309.103846,358.239985,0.1649307
0.409611055,1556.2,0.4594,1,2081493.67,-2116866.7,34729.1629,40850.7538,0.046058469,0.766557563,0.186666733,0.000717235,4.33E-10,0.004940894,0.006785779,310.802387,372.91199,0.1690086
0.409611055,1556.2,0.4594,1.5,2081491.82,-2116865.67,34729.163,40850.7536,0.046058469,0.766554973,0.186668975,0.000717583,4.34E-10,0.004943095,0.006783872,310.802412,372.911835,0.1690059
0.409611055,1556.2,0.4594,1.98,2081491.77,-2116865.69,34729.163,40850.7536,0.046058469,0.766554901,0.186669031,0.000717599,4.34E-10,0.004943156,0.006783825,310.802413,372.911832,0.1690058
0.409611055,1556.2,0.4594,2.5,2081491.77,-2116865.69,34729.163,40850.7536,0.046058469,0.7665549,0.186669032,0.000717599,4.34E-10,0.004943157,0.006783824,310.802413,372.911832,0.1690058
0.409611055,1556.2,0.4594,3,2081491.77,-2116865.69,34729.163,40850.7536,0.046058469,0.7665549,0.186669032,0.000717599,4.34E-10,0.004943157,0.006783824,310.802413,372.911832,0.1690058
0.409611055,1556.2,0.4594,4,2081491.77,-2116865.69,34729.163,40850.7536,0.046058469,0.7665549,0.186669032,0.000717599,4.34E-10,0.004943157,0.006783824,310.802413,372.911832,0.1690058
0.409611055,1556.2,0.55,1,2511686.28,-2577062.54,41578.2296,34009.7972,0.038471389,0.64509959,0.162530023,0.153898998,1.25E-11,4.84E-05,6.69E-05,315.855085,374.89843,0.175411
0.409611055,1556.2,0.55,1.5,2511769.9,-2577297.29,41578.2309,34009.7934,0.038471394,0.645099693,0.162530067,0.153898846,1.25E-11,4.84E-05,6.68E-05,315.855188,374.898337,0.1754119
0.409611055,1556.2,0.55,1.98,2511769.28,-2577296.18,41578.2309,34009.7936,0.038471393,0.645099685,0.162530065,0.153898857,1.25E-11,4.84E-05,6.68E-05,315.855189,374.898347,0.1754119
0.409611055,1556.2,0.55,2.5,2511769.28,-2577296.18,41578.2309,34009.7936,0.038471393,0.645099685,0.162530065,0.153898857,1.25E-11,4.84E-05,6.68E-05,315.855189,374.898346,0.1754119
0.409611055,1556.2,0.55,3,2511769.28,-2577296.18,41578.2309,34009.7936,0.038471393,0.645099685,0.162530065,0.153898857,1.25E-11,4.84E-05,6.68E-05,315.855189,374.898346,0.1754119
0.409611055,1556.2,0.55,4,2511769.28,-2577296.18,41578.2309,34009.7936,0.038471393,0.645099685,0.162530065,0.153898857,1.25E-11,4.84E-05,6.68E-05,315.855189,374.898346,0.1754119
0.409611055,1556.2,0.65,1,2962612.57,-3061423.55,49137.9082,26458.8754,0.032552713,0.545882637,0.137565583,0.283999067,2.28E-12,8.06E-06,1.13E-05,320.859663,376.146719,0.1814218
0.409611055,1556.2,0.65,1.5,2962574.07,-3061375.46,49137.9102,26458.8739,0.03255271,0.545882588,0.137565568,0.283999134,2.28E-12,8.06E-06,1.13E-05,320.85919,376.146266,0.1814187
0.409611055,1556.2,0.65,1.98,2962570.45,-3061372.95,49137.9102,26458.8746,0.032552709,0.545882564,0.137565562,0.283999165,2.28E-12,8.06E-06,1.13E-05,320.859175,376.146365,0.1814168
0.409611055,1556.2,0.65,2.5,2962570.64,-3061373.22,49137.9101,26458.8747,0.032552709,0.545882565,0.137565563,0.283999163,2.28E-12,8.06E-06,1.13E-05,320.859177,376.146346,0.1814169
0.409611055,1556.2,0.65,3,2962570.56,-3061373.13,49137.9101,26458.8746,0.032552709,0.545882566,0.137565563,0.283999162,2.28E-12,8.06E-06,1.13E-05,320.859176,376.146349,0.1814169
0.409611055,1556.2,0.65,4,2962570.59,-3061373.16,49137.9101,26458.8746,0.032552709,0.545882566,0.137565563,0.283999162,2.28E-12,8.06E-06,1.13E-05,320.859176,376.146348,0.1814169
0.2,1037.5,0.25,1,970203.426,-855098.049,13198.1829,39564.3497,0.109486194,0.513877015,0.297180652,0.079456139,1.62E-07,0.049273875,0.055216899,306.709022,364.890835,0.1550502
0.2,1037.5,0.25,1.5,970222.683,-855129.698,13198.1724,39564.3592,0.109486331,0.513844962,0.297176148,0.079492559,1.63E-07,0.049284765,0.055218503,306.712121,364.890066,0.1550503
0.2,1037.5,0.25,1.98,970221.66,-855128.348,13198.171,39564.3611,0.109486329,0.51384478,0.297176001,0.07949289,1.63E-07,0.049284822,0.055218551,306.712136,364.890063,0.1550503
0.2,1037.5,0.25,2.5,970221.583,-855128.253,13198.1709,39564.3613,0.109486328,0.513844746,0.297175982,0.079492944,1.63E-07,0.049284833,0.055218557,306.712138,364.890062,0.1550503
0.2,1037.5,0.25,3,970221.579,-855128.248,13198.1709,39564.3613,0.109486328,0.513844744,0.297175981,0.079492947,1.63E-07,0.049284833,0.055218557,306.712138,364.890062,0.1550503
0.2,1037.5,0.25,4,970221.579,-855128.248,13198.1709,39564.3613,0.109486328,0.513844744,0.297175981,0.079492947,1.63E-07,0.049284833,0.055218557,306.712138,364.890062,0.1550503
0.2,1037.5,0.35,1,1309048,-1176346.96,18477.4562,34289.0452,0.078204788,0.469446233,0.320055709,0.13229327,1.23E-09,0.001678705,0.005630105,311.622515,373.654909,0.1591118
0.2,1037.5,0.35,1.5,1308968.91,-1176250.68,18477.4543,34289.0441,0.07820481,0.469432626,0.320026023,0.132336541,1.24E-09,0.001686107,0.005646149,311.623493,373.652786,0.1591118
0.2,1037.5,0.35,1.98,1308970.31,-1176252.19,18477.4544,34289.044,0.078204809,0.469433001,0.32002696,0.13233523,1.24E-09,0.001685901,0.005645642,311.623462,373.652847,0.1591119
0.2,1037.5,0.35,2.5,1308970.29,-1176252.18,18477.4544,34289.044,0.078204809,0.469432987,0.320026923,0.132335281,1.24E-09,0.001685909,0.005645662,311.623463,373.652845,0.1591119
0.2,1037.5,0.35,3,1308970.29,-1176252.18,18477.4544,34289.044,0.078204809,0.469432988,0.320026923,0.13233528,1.24E-09,0.001685909,0.005645662,311.623463,373.652845,0.1591119
0.2,1037.5,0.35,4,1308970.29,-1176252.18,18477.4544,34289.044,0.078204809,0.469432988,0.320026923,0.13233528,1.24E-09,0.001685909,0.005645662,311.623463,373.652845,0.1591119
0.2,1037.5,0.4594,1,1658159.44,-1549567.12,24252.9842,28520.8047,0.059581043,0.359968521,0.251588305,0.328862131,4.77E-11,4.83E-05,0.000177678,319.728832,374.987977,0.1636191
0.2,1037.5,0.4594,1.5,1658417.6,-1550021.6,24252.9834,28520.7737,0.059581365,0.359970612,0.251590246,0.328857777,4.80E-11,4.82E-05,0.000177182,319.727669,374.988035,0.1636265
0.2,1037.5,0.4594,1.98,1658419.17,-1550025.04,24252.9836,28520.7736,0.059581363,0.359970618,0.251590299,0.32885772,4.79E-11,4.82E-05,0.00017713,319.727599,374.988158,0.1636249
0.2,1037.5,0.4594,2.5,1658419.45,-1550025.48,24252.9836,28520.7736,0.059581363,0.359970617,0.251590294,0.328857726,4.79E-11,4.82E-05,0.000177134,319.727598,374.98815,0.163625
0.2,1037.5,0.4594,3,1658419.48,-1550025.51,24252.9836,28520.7736,0.059581363,0.359970617,0.251590294,0.328857726,4.79E-11,4.82E-05,0.000177134,319.727597,374.98815,0.1636249
0.2,1037.5,0.4594,4,1658419.48,-1550025.51,24252.9836,28520.7736,0.059581363,0.359970617,0.251590294,0.328857726,4.79E-11,4.82E-05,0.000177134,319.727597,374.98815,0.1636249
0.2,1037.5,0.55,1,1931825.37,-1840553.11,29036.0013,23745.3015,0.049766715,0.300713272,0.210291205,0.439228808,9.75E-12,9.58E-06,3.60E-05,325.133019,375.752486,0.1665761
0.2,1037.5,0.55,1.5,1932062.77,-1840912.46,29036.0049,23745.3049,0.049766671,0.300713008,0.210291035,0.439229286,9.75E-12,9.57E-06,3.59E-05,325.13215,375.752591,0.166579
0.2,1037.5,0.55,1.98,1932067.97,-1840919.94,29036.005,23745.3048,0.049766671,0.300713006,0.210291033,0.439229291,9.75E-12,9.57E-06,3.59E-05,325.132105,375.752593,0.166579
0.2,1037.5,0.55,2.5,1932068.23,-1840920.32,29036.005,23745.3048,0.049766671,0.300713006,0.210291033,0.439229291,9.75E-12,9.57E-06,3.59E-05,325.132103,375.752594,0.166579
0.2,1037.5,0.55,3,1932068.24,-1840920.34,29036.005,23745.3048,0.049766671,0.300713006,0.210291033,0.439229291,9.75E-12,9.57E-06,3.59E-05,325.132103,375.752594,0.166579
0.2,1037.5,0.55,4,1932068.24,-1840920.34,29036.005,23745.3048,0.049766671,0.300713006,0.210291033,0.439229291,9.75E-12,9.57E-06,3.59E-05,325.132103,375.752594,0.166579
0.2,1037.5,0.65,1,2225899.25,-2150173.36,34315.2784,18475.708,0.042110274,0.254454936,0.177958756,0.525476034,2.37E-12,2.30E-06,8.81E-06,329.936893,376.922168,0.1696362
0.2,1037.5,0.65,1.5,2225953.32,-2150243.5,34315.2793,18475.7099,0.042110257,0.254454833,0.177958685,0.525476225,2.37E-12,2.30E-06,8.81E-06,329.936799,376.922404,0.1696365
0.2,1037.5,0.65,1.98,2225954.18,-2150244.65,34315.2793,18475.71,0.042110257,0.254454831,0.177958683,0.525476229,2.37E-12,2.30E-06,8.81E-06,329.936794,376.922402,0.1696365
0.2,1037.5,0.65,2.5,2225954.21,-2150244.7,34315.2793,18475.71,0.042110257,0.254454831,0.177958683,0.525476229,2.37E-12,2.30E-06,8.81E-06,329.936794,376.922402,0.1696365
0.2,1037.5,0.65,3,2225954.21,-2150244.71,34315.2793,18475.71,0.042110257,0.254454831,0.177958683,0.525476229,2.37E-12,2.30E-06,8.81E-06,329.936794,376.922402,0.1696365
0.2,1037.5,0.65,4,2225954.21,-2150244.71,34315.2793,18475.71,0.042110257,0.254454831,0.177958683,0.525476229,2.37E-12,2.30E-06,8.81E-06,329.936794,376.922402,0.1696365
0.2,1167.16,0.25,1,1091529.57,-961963.766,14847.6066,44508.8438,0.109486192,0.513875036,0.297179247,0.079459525,1.62E-07,0.049274534,0.055217367,306.709099,364.89899,0.1577601
0.2,1167.16,0.25,1.5,1091551.43,-961998.876,14847.5941,44508.8554,0.109486331,0.513843307,0.297174909,0.079495453,1.63E-07,0.049285316,0.055218917,306.712183,364.898248,0.1577602
0.2,1167.16,0.25,1.98,1091550.27,-961997.35,14847.5926,44508.8576,0.109486329,0.513843125,0.297174762,0.079495784,1.63E-07,0.049285374,0.055218964,306.712197,364.898245,0.1577603
0.2,1167.16,0.25,2.5,1091550.18,-961997.242,14847.5924,44508.8578,0.109486328,0.513843092,0.297174743,0.079495837,1.63E-07,0.049285385,0.05521897,306.712199,364.898243,0.1577603
0.2,1167.16,0.25,3,1091550.18,-961997.237,14847.5924,44508.8578,0.109486328,0.51384309,0.297174742,0.07949584,1.63E-07,0.049285385,0.05521897,306.712199,364.898243,0.1577603
0.2,1167.16,0.25,4,1091550.18,-961997.236,14847.5924,44508.8578,0.109486328,0.51384309,0.297174742,0.07949584,1.63E-07,0.049285385,0.05521897,306.712199,364.898243,0.1577603
0.2,1167.16,0.35,1,1472713.77,-1323360.16,20786.6485,38574.2671,0.078204788,0.469445097,0.3200532,0.132296915,1.23E-09,0.001679317,0.005631457,311.622601,373.663218,0.161919
0.2,1167.16,0.35,1.5,1472624.77,-1323251.84,20786.6463,38574.2658,0.07820481,0.46943149,0.320023518,0.132340182,1.24E-09,0.001686719,0.005647499,311.623579,373.661096,0.1619191
0.2,1167.16,0.35,1.98,1472626.35,-1323253.54,20786.6465,38574.2657,0.078204809,0.469431865,0.320024455,0.132338871,1.24E-09,0.001686513,0.005646992,311.623547,373.661157,0.1619191
0.2,1167.16,0.35,2.5,1472626.32,-1323253.52,20786.6465,38574.2657,0.078204809,0.469431851,0.320024418,0.132338922,1.24E-09,0.001686521,0.005647012,311.623549,373.661155,0.1619191
0.2,1167.16,0.35,3,1472626.32,-1323253.52,20786.6465,38574.2657,0.078204809,0.469431851,0.320024418,0.132338922,1.24E-09,0.001686521,0.005647012,311.623549,373.661155,0.1619191
0.2,1167.16,0.35,4,1472626.32,-1323253.52,20786.6465,38574.2657,0.078204809,0.469431851,0.320024418,0.132338922,1.24E-09,0.001686521,0.005647012,311.623549,373.661155,0.1619191
0.2,1167.16,0.4594,1,1865448.7,-1743222.49,27283.9643,32085.1493,0.059581044,0.359968486,0.251588194,0.328862276,4.78E-11,4.83E-05,0.000177774,319.728842,374.997219,0.1666869
0.2,1167.16,0.4594,1.5,1865739.46,-1743733.83,27283.9635,32085.1145,0.059581365,0.359970574,0.251590132,0.328857929,4.80E-11,4.82E-05,0.000177278,319.727679,374.997272,0.1666947
0.2,1167.16,0.4594,1.98,1865741.22,-1743737.69,27283.9637,32085.1143,0.059581363,0.35997058,0.251590185,0.328857872,4.80E-11,4.82E-05,0.000177227,319.727609,374.997396,0.1666929
0.2,1167.16,0.4594,2.5,1865741.54,-1743738.19,27283.9637,32085.1143,0.059581363,0.359970579,0.25159018,0.328857878,4.80E-11,4.82E-05,0.000177231,319.727608,374.997388,0.166693
0.2,1167.16,0.4594,3,1865741.57,-1743738.23,27283.9637,32085.1143,0.059581363,0.359970579,0.25159018,0.328857878,4.80E-11,4.82E-05,0.000177231,319.727608,374.997388,0.166693
0.2,1167.16,0.4594,4,1865741.57,-1743738.23,27283.9637,32085.1143,0.059581363,0.359970579,0.25159018,0.328857878,4.80E-11,4.82E-05,0.000177231,319.727608,374.997388,0.166693
0.2,1167.16,0.55,1,2173310.95,-2070574.35,32664.7318,26712.8348,0.049766716,0.300713268,0.210291186,0.43922883,9.77E-12,9.59E-06,3.60E-05,325.13303,375.762698,0.1699656
0.2,1167.16,0.55,1.5,2173578.33,-2070978.71,32664.7359,26712.8386,0.049766671,0.300713001,0.210291014,0.439229314,9.77E-12,9.58E-06,3.60E-05,325.13216,375.762799,0.1699689
0.2,1167.16,0.55,1.98,2173584.18,-2070987.12,32664.736,26712.8386,0.049766671,0.300712999,0.210291012,0.439229319,9.77E-12,9.58E-06,3.60E-05,325.132116,375.762802,0.1699689
0.2,1167.16,0.55,2.5,2173584.47,-2070987.55,32664.7359,26712.8386,0.049766671,0.300712999,0.210291012,0.439229319,9.77E-12,9.58E-06,3.60E-05,325.132113,375.762803,0.1699689
0.2,1167.16,0.55,3,2173584.48,-2070987.57,32664.7359,26712.8386,0.049766671,0.300712999,0.210291012,0.439229319,9.77E-12,9.58E-06,3.60E-05,325.132113,375.762803,0.1699689
0.2,1167.16,0.55,4,2173584.48,-2070987.57,32664.7359,26712.8386,0.049766671,0.300712999,0.210291012,0.439229319,9.77E-12,9.58E-06,3.60E-05,325.132113,375.762803,0.1699689
0.2,1167.16,0.65,1,2504131.51,-2418889.45,38603.7786,20784.6819,0.042110275,0.254454937,0.177958753,0.525476036,2.38E-12,2.31E-06,8.82E-06,329.93691,376.934154,0.1735475
0.2,1167.16,0.65,1.5,2504192,-2418968.48,38603.7797,20784.684,0.042110257,0.254454831,0.17795868,0.525476232,2.38E-12,2.31E-06,8.82E-06,329.936816,376.934165,0.173548
0.2,1167.16,0.65,1.98,2504193.01,-2418969.83,38603.7796,20784.6841,0.042110257,0.25445483,0.177958679,0.525476234,2.38E-12,2.31E-06,8.82E-06,329.93681,376.934164,0.173548
0.2,1167.16,0.65,2.5,2504193.05,-2418969.89,38603.7796,20784.6841,0.042110257,0.25445483,0.177958679,0.525476234,2.38E-12,2.31E-06,8.82E-06,329.93681,376.934164,0.173548
0.2,1167.16,0.65,3,2504193.05,-2418969.89,38603.7796,20784.6841,0.042110257,0.25445483,0.177958679,0.525476234,2.38E-12,2.31E-06,8.82E-06,329.93681,376.934164,0.173548
0.2,1167.16,0.65,4,2504193.05,-2418969.89,38603.7796,20784.6841,0.042110257,0.25445483,0.177958679,0.525476234,2.38E-12,2.31E-06,8.82E-06,329.93681,376.934164,0.173548
0.2,1296.84,0.25,1,1212885.35,-1068845.54,16497.284,49454.1016,0.109486192,0.513873573,0.297178139,0.079462096,1.62E-07,0.049275022,0.055217737,306.709153,364.906566,0.1602686
0.2,1296.84,0.25,1.5,1212909.56,-1068884.62,16497.2703,49454.1143,0.10948633,0.51384178,0.297173766,0.079498124,1.63E-07,0.049285826,0.055219298,306.71224,364.905821,0.1602687
0.2,1296.84,0.25,1.98,1212908.28,-1068882.92,16497.2686,49454.1167,0.109486328,0.513841597,0.297173619,0.079498456,1.63E-07,0.049285884,0.055219345,306.712254,364.905817,0.1602688
0.2,1296.84,0.25,2.5,1212908.18,-1068882.8,16497.2684,49454.1169,0.109486328,0.513841563,0.297173599,0.07949851,1.63E-07,0.049285894,0.055219351,306.712256,364.905816,0.1602688
0.2,1296.84,0.25,3,1212908.18,-1068882.8,16497.2684,49454.1169,0.109486328,0.513841561,0.297173598,0.079498513,1.63E-07,0.049285895,0.055219352,306.712256,364.905816,0.1602688
0.2,1296.84,0.25,4,1212908.18,-1068882.8,16497.2684,49454.1169,0.109486328,0.513841561,0.297173598,0.079498513,1.63E-07,0.049285895,0.055219352,306.712256,364.905816,0.1602688
0.2,1296.84,0.35,1,1636415.27,-1470396.18,23096.1969,42860.1499,0.078204788,0.46944404,0.320050868,0.132300304,1.23E-09,0.001679886,0.005632714,311.622681,373.670993,0.164546
0.2,1296.84,0.35,1.5,1636316.34,-1470275.81,23096.1945,42860.1485,0.07820481,0.469430433,0.320021189,0.132343569,1.24E-09,0.001687288,0.005648753,311.623658,373.668873,0.1645461
0.2,1296.84,0.35,1.98,1636318.09,-1470277.7,23096.1947,42860.1483,0.078204809,0.469430808,0.320022126,0.132342257,1.24E-09,0.001687083,0.005648246,311.623627,373.668935,0.1645461
0.2,1296.84,0.35,2.5,1636318.07,-1470277.68,23096.1947,42860.1483,0.078204809,0.469430794,0.320022089,0.132342308,1.24E-09,0.00168709,0.005648266,311.623628,373.668932,0.1645461
0.2,1296.84,0.35,3,1636318.07,-1470277.68,23096.1947,42860.1483,0.078204809,0.469430795,0.320022089,0.132342307,1.24E-09,0.00168709,0.005648266,311.623628,373.668932,0.1645461
0.2,1296.84,0.35,4,1636318.07,-1470277.68,23096.1947,42860.1483,0.078204809,0.469430795,0.320022089,0.132342307,1.24E-09,0.00168709,0.005648266,311.623628,373.668932,0.1645461
0.2,1296.84,0.4594,1,2072781.95,-1936907.81,30315.4119,35650.0438,0.059581044,0.359968454,0.251588088,0.328862414,4.78E-11,4.84E-05,0.000177866,319.728852,375.006212,0.1696719
0.2,1296.84,0.4594,1.5,2073105.49,-1937476.06,30315.4111,35650.005,0.059581365,0.359970538,0.251590023,0.328858074,4.81E-11,4.82E-05,0.000177371,319.727688,375.00626,0.1696801
0.2,1296.84,0.4594,1.98,2073107.45,-1937480.33,30315.4113,35650.0049,0.059581363,0.359970544,0.251590075,0.328858018,4.81E-11,4.82E-05,0.00017732,319.727619,375.006384,0.1696783
0.2,1296.84,0.4594,2.5,2073107.8,-1937480.89,30315.4113,35650.0049,0.059581363,0.359970542,0.25159007,0.328858025,4.81E-11,4.82E-05,0.000177324,319.727618,375.006376,0.1696784
0.2,1296.84,0.4594,3,2073107.83,-1937480.92,30315.4113,35650.0049,0.059581363,0.359970543,0.251590071,0.328858023,4.81E-11,4.82E-05,0.000177324,319.727617,375.006376,0.1696784
0.2,1296.84,0.4594,4,2073107.83,-1937480.92,30315.4113,35650.0049,0.059581363,0.359970542,0.251590071,0.328858024,4.81E-11,4.82E-05,0.000177324,319.727617,375.006376,0.1696784
0.2,1296.84,0.55,1,2414847.64,-2300631.23,36294.0219,29680.8259,0.049766716,0.300713265,0.210291167,0.439228852,9.79E-12,9.59E-06,3.60E-05,325.133041,375.773066,0.1734067
0.2,1296.84,0.55,1.5,2415145.19,-2301080.65,36294.0266,29680.8301,0.049766671,0.300712994,0.210290993,0.439229342,9.79E-12,9.59E-06,3.60E-05,325.132171,375.773162,0.1734105
0.2,1296.84,0.55,1.98,2415151.69,-2301089.99,36294.0267,29680.8301,0.049766671,0.300712992,0.210290991,0.439229347,9.79E-12,9.59E-06,3.60E-05,325.132126,375.773167,0.1734106
0.2,1296.84,0.55,2.5,2415152.01,-2301090.46,36294.0267,29680.8301,0.049766671,0.300712993,0.210290991,0.439229346,9.79E-12,9.59E-06,3.60E-05,325.132124,375.773167,0.1734106
0.2,1296.84,0.55,3,2415152.03,-2301090.49,36294.0267,29680.8301,0.049766671,0.300712993,0.210290991,0.439229346,9.79E-12,9.59E-06,3.60E-05,325.132123,375.773167,0.1734106
0.2,1296.84,0.55,4,2415152.03,-2301090.49,36294.0267,29680.8301,0.049766671,0.300712993,0.210290991,0.439229346,9.79E-12,9.59E-06,3.60E-05,325.132123,375.773167,0.1734106
0.2,1296.84,0.65,1,2782421.86,-2687647.31,42892.9403,23094.0119,0.042110275,0.254454937,0.17795875,0.525476038,2.38E-12,2.31E-06,8.83E-06,329.936927,376.946719,0.1777235
0.2,1296.84,0.65,1.5,2782489.51,-2687735.38,42892.9415,23094.0142,0.042110257,0.25445483,0.177958675,0.525476238,2.38E-12,2.31E-06,8.83E-06,329.936833,376.946723,0.1777241
0.2,1296.84,0.65,1.98,2782490.63,-2687736.88,42892.9415,23094.0143,0.042110257,0.254454828,0.177958674,0.525476241,2.38E-12,2.31E-06,8.83E-06,329.936827,376.946723,0.1777241
0.2,1296.84,0.65,2.5,2782490.68,-2687736.95,42892.9415,23094.0143,0.042110257,0.254454828,0.177958674,0.525476241,2.38E-12,2.31E-06,8.83E-06,329.936827,376.946723,0.1777241
0.2,1296.84,0.65,3,2782490.68,-2687736.95,42892.9415,23094.0143,0.042110257,0.254454828,0.177958674,0.525476241,2.38E-12,2.31E-06,8.83E-06,329.936827,376.946723,0.1777241
0.2,1296.84,0.65,4,2782490.68,-2687736.95,42892.9415,23094.0143,0.042110257,0.254454828,0.177958674,0.525476241,2.38E-12,2.31E-06,8.83E-06,329.936827,376.946723,0.1777241
0.2,1426.5,0.25,1,1334232.47,-1175710.88,18146.7069,54398.5969,0.109486192,0.51387228,0.297177104,0.079464424,1.62E-07,0.049275454,0.055218082,306.709202,364.913639,0.1626101
0.2,1426.5,0.25,1.5,1334258.97,-1175753.95,18146.692,54398.6105,0.10948633,0.513840354,0.297172702,0.079500614,1.63E-07,0.049286302,0.055219653,306.712293,364.912889,0.1626103
0.2,1426.5,0.25,1.98,1334257.56,-1175752.09,18146.6901,54398.6132,0.109486328,0.513840175,0.297172556,0.079500941,1.63E-07,0.049286358,0.0552197,306.712307,364.912886,0.1626104
0.2,1426.5,0.25,2.5,1334257.46,-1175751.95,18146.6899,54398.6134,0.109486327,0.513840141,0.297172537,0.079500995,1.63E-07,0.049286369,0.055219706,306.712309,364.912885,0.1626104
0.2,1426.5,0.25,3,1334257.45,-1175751.95,18146.6899,54398.6134,0.109486327,0.51384014,0.297172536,0.079500997,1.63E-07,0.049286369,0.055219706,306.712309,364.912885,0.1626104
0.2,1426.5,0.25,4,1334257.45,-1175751.95,18146.6899,54398.6134,0.109486327,0.513840139,0.297172536,0.079500998,1.63E-07,0.049286369,0.055219706,306.712309,364.912885,0.1626104
0.2,1426.5,0.35,1,1800102.13,-1617409.68,25405.3892,47145.3717,0.078204788,0.469443043,0.320048668,0.132303501,1.23E-09,0.001680424,0.005633899,311.622756,373.678391,0.1670454
0.2,1426.5,0.35,1.5,1799993.26,-1617277.25,25405.3865,47145.3702,0.078204809,0.469429436,0.320018995,0.13234676,1.24E-09,0.001687825,0.005649935,311.623733,373.676274,0.1670454
0.2,1426.5,0.35,1.98,1799995.18,-1617279.33,25405.3867,47145.37,0.078204809,0.469429811,0.320019932,0.132345448,1.24E-09,0.00168762,0.005649429,311.623702,373.676336,0.1670455
0.2,1426.5,0.35,2.5,1799995.15,-1617279.3,25405.3867,47145.37,0.078204809,0.469429797,0.320019894,0.1323455,1.24E-09,0.001687627,0.005649449,311.623703,373.676333,0.1670455
0.2,1426.5,0.35,3,1799995.15,-1617279.3,25405.3867,47145.37,0.078204809,0.469429797,0.320019895,0.132345499,1.24E-09,0.001687627,0.005649449,311.623703,373.676334,0.1670455
0.2,1426.5,0.35,4,1799995.15,-1617279.3,25405.3867,47145.37,0.078204809,0.469429797,0.320019895,0.132345499,1.24E-09,0.001687627,0.005649449,311.623703,373.676334,0.1670455
0.2,1426.5,0.4594,1,2280096.73,-2130563.32,33346.392,39214.3885,0.059581045,0.359968424,0.251587985,0.328862546,4.79E-11,4.84E-05,0.000177957,319.728862,375.015207,0.1726579
0.2,1426.5,0.4594,1.5,2280453.31,-2131188.51,33346.3912,39214.3458,0.059581365,0.359970502,0.251589916,0.328858217,4.82E-11,4.83E-05,0.000177462,319.727698,375.01525,0.1726668
0.2,1426.5,0.4594,1.98,2280455.47,-2131193.19,33346.3914,39214.3456,0.059581363,0.359970508,0.251589967,0.328858162,4.81E-11,4.82E-05,0.000177412,319.727629,375.015376,0.1726648
0.2,1426.5,0.4594,2.5,2280455.85,-2131193.81,33346.3914,39214.3456,0.059581363,0.359970506,0.251589962,0.328858169,4.81E-11,4.82E-05,0.000177416,319.727627,375.015367,0.1726649
0.2,1426.5,0.4594,3,2280455.88,-2131193.84,33346.3914,39214.3456,0.059581363,0.359970507,0.251589963,0.328858167,4.81E-11,4.82E-05,0.000177416,319.727627,375.015367,0.1726649
0.2,1426.5,0.4594,4,2280455.88,-2131193.84,33346.3914,39214.3456,0.059581363,0.359970507,0.251589963,0.328858167,4.81E-11,4.82E-05,0.000177416,319.727627,375.015367,0.1726649
0.2,1426.5,0.55,1,2656363.59,-2530652.77,39922.7523,32648.3592,0.049766717,0.300713263,0.210291149,0.439228871,9.81E-12,9.60E-06,3.60E-05,325.133052,375.783939,0.1770146
0.2,1426.5,0.55,1.5,2656691.56,-2531147.3,39922.7576,32648.3639,0.049766671,0.300712987,0.210290971,0.439229371,9.81E-12,9.60E-06,3.60E-05,325.132181,375.784026,0.1770192
0.2,1426.5,0.55,1.98,2656698.75,-2531157.6,39922.7577,32648.3638,0.049766671,0.300712986,0.210290969,0.439229375,9.81E-12,9.60E-06,3.60E-05,325.132137,375.784034,0.1770192
0.2,1426.5,0.55,2.5,2656699.1,-2531158.12,39922.7577,32648.3638,0.049766671,0.300712986,0.210290969,0.439229375,9.81E-12,9.60E-06,3.60E-05,325.132134,375.784035,0.1770192
0.2,1426.5,0.55,3,2656699.12,-2531158.15,39922.7577,32648.3638,0.049766671,0.300712986,0.210290969,0.439229375,9.81E-12,9.60E-06,3.60E-05,325.132134,375.784035,0.1770192
0.2,1426.5,0.55,4,2656699.12,-2531158.15,39922.7577,32648.3638,0.049766671,0.300712986,0.210290969,0.439229375,9.81E-12,9.60E-06,3.60E-05,325.132134,375.784035,0.1770192
0.2,1426.5,0.65,1,3060688.76,-2956364.08,47181.4404,25402.9857,0.042110275,0.254454939,0.177958747,0.525476039,2.39E-12,2.31E-06,8.84E-06,329.936947,376.96056,0.1823222
